tile,ra,dec,star_ra,star_dec,mag,radius,class,tileRA,tileDec,ra_transform,radist,decdist
12.0_-34.1,12.2942389068511,-34.4692153498726,12.2713520172012,-34.4404965408612,9.48640442,3.05492111321551,2,12,-34.1,12.2942389068511,0.355335106088908,0.369215349872597
12.0_-34.1,11.6901317695504,-34.3496325386333,11.7145116801312,-34.329991870853,8.98183441,3.05492111321551,2,12,-34.1,11.6901317695504,0.374209725419183,0.2496325386333
12.0_-34.1,12.301336814472,-33.8028839787298,12.2776412164669,-33.8262476749752,8.04464817,3.05492111321551,2,12,-34.1,12.301336814472,0.363906833684259,0.297116021270199
12.2_-35.1,12.070526934983,-35.2930740400415,12.0811429828509,-35.2772430774327,9.40081215,3.05492111321551,2,12.2,-35.1,12.070526934983,0.158251066106203,0.193074040041502
12.2_-35.1,12.2109378452452,-34.8988247429866,12.2100347877994,-34.9154343045313,8.82574844,3.05492111321551,2,12.2,-35.1,12.2109378452452,0.0133690020447909,0.201175257013404
12.3_-27.2,12.3495142838479,-27.6392474691008,12.3456514628645,-27.604979896015,8.43020439,3.05492111321551,2,12.3,-27.2,12.3495142838479,0.0556705333236354,0.439247469100799
12.3_-27.2,12.6122713909548,-27.4571606496678,12.5873706666747,-27.4366544918238,9.33568668,3.05492111321551,2,12.3,-27.2,12.6122713909548,0.351096966878668,0.257160649667799
12.3_-27.2,12.6832404700586,-27.4552642881152,12.6528291487227,-27.4350082742077,9.38362885,3.05492111321551,2,12.3,-27.2,12.6832404700586,0.430889830193267,0.2552642881152
12.3_-27.2,11.8874609099478,-26.9561479435823,11.9205760501518,-26.9757223190343,9.09701729,3.05492111321551,2,12.3,-27.2,11.8874609099478,0.46383122960239,0.243852056417698
12.4_-28.2,12.9943192186851,-28.6878764160543,12.9491053266605,-28.6507603496319,7.90977716,3.05492111321551,2,12.4,-28.2,12.9943192186851,0.674363883736689,0.487876416054302
12.4_-28.2,12.152990136786,-28.5208438702404,12.1723634143169,-28.4956797036707,6.68281364,3.05492111321551,2,12.4,-28.2,12.152990136786,0.280277880036925,0.320843870240402
12.5_-29.2,12.8437880374275,-29.7305850471137,12.8173304049056,-29.6897516769267,9.1502533,3.05492111321551,2,12.5,-29.2,12.8437880374275,0.393835883384627,0.5305850471137
12.5_-29.2,11.9425473885167,-29.3561609264671,11.9867528491686,-29.3437775138719,7.5068264,3.05492111321551,2,12.5,-29.2,11.9425473885167,0.638605238656368,0.156160926467102
12.5_-29.2,12.537868136734,-28.9870562786295,12.5347575010504,-29.0045483021462,8.92765236,3.05492111321551,2,12.5,-29.2,12.537868136734,0.0433808901390577,0.2129437213705
12.8_-31.2,13.1584821377897,-31.6624496022348,13.1310370445614,-31.6270448467149,9.47817802,3.05492111321551,2,12.8,-31.2,13.1584821377897,0.419098803265911,0.462449602234802
12.8_-31.2,12.9076818229519,-30.9673239119216,12.8989583629153,-30.9861733379452,9.059659,3.05492111321551,2,12.8,-31.2,12.9076818229519,0.125890018986407,0.232676088078399
12.8_-31.2,12.9928621562141,-30.9376127562402,12.9775063637906,-30.9585041749033,9.13527393,3.05492111321551,2,12.8,-31.2,12.9928621562141,0.225473713594147,0.2623872437598
12.9_-32.1,12.9935837115534,-32.6320602198067,12.9863754208339,-32.5910782510329,9.39351559,3.05492111321551,2,12.9,-32.1,12.9935837115534,0.110472541426754,0.532060219806695
12.9_-32.1,13.0466314737218,-32.1705030068816,13.0342010207743,-32.1645262251754,9.37462997,3.05492111321551,2,12.9,-32.1,13.0466314737218,0.173093707081219,0.0705030068816015
12.9_-32.1,12.3734569612426,-31.829126569609,12.4141047927234,-31.8500373342393,9.33085918,3.05492111321551,2,12.9,-32.1,12.3734569612426,0.621567008794095,0.270873430391003
12.9_-32.1,13.1502555550931,-31.5877026987418,13.1310370445614,-31.6270448467149,9.47817802,3.05492111321551,2,12.9,-32.1,13.1502555550931,0.295418579989986,0.512297301258201
130.0_0.5,130.539082540463,0.280596037221352,130.497592373485,0.297482332673617,9.36075974,3.05492111321551,2,130,0.5,130.539082540463,0.539103067855919,0.219403962778648
130.0_0.5,129.537001706357,0.283934211401615,129.572948364355,0.300709312118997,9.18035793,3.05492111321551,2,130,0.5,129.537001706357,0.463015923870632,0.216065788598385
130.0_0.5,129.816166156925,0.649227199079406,129.831265324907,0.636970443148869,9.1030798,3.05492111321551,2,130,0.5,129.816166156925,0.183840843170995,0.149227199079406
130.0_0.5,129.528450506271,0.593395398367535,129.56537508106,0.586082093151856,8.86674309,3.05492111321551,2,130,0.5,129.528450506271,0.471567449572502,0.093395398367535
130.0_0.5,129.549714687868,0.707265712804761,129.584921507988,0.691060061696078,6.95431805,3.05492111321551,2,130,0.5,129.549714687868,0.450302458269803,0.207265712804761
130.0_0.5,130.345285250876,0.996194872852481,130.318757618056,0.958073130435851,6.97052622,3.05492111321551,2,130,0.5,130.345285250876,0.345298398780975,0.496194872852481
130.0_1.5,129.843520349231,1.13234071160811,129.855859850885,1.16133318682728,8.41971302,3.05492111321551,2,130,1.5,129.843520349231,0.156533290818258,0.36765928839189
130.0_1.5,129.641936769356,1.61994148060804,129.672367864791,1.60974788816221,9.44768047,3.05492111321551,2,130,1.5,129.641936769356,0.358185972030727,0.11994148060804
130.0_1.5,130.483372068687,1.54783340363079,130.445321222832,1.54406797822416,8.34738827,3.05492111321551,2,130,1.5,130.483372068687,0.483537765002445,0.0478334036307899
130.0_1.5,130.081608485993,1.95546612279481,130.07525490673,1.92000608358738,6.29350328,3.18848739766709,2,130,1.5,130.081608485993,0.081636460769191,0.45546612279481
130.0_-0.5,130.268980157928,-0.713483031014138,130.247507897739,-0.696441018609934,8.1582737,3.05492111321551,2,130,-0.5,130.268980157928,0.268990400258222,0.213483031014138
130.0_-0.5,130.249308357942,-0.526219636823897,130.228863682183,-0.5240694803758,9.07263279,3.05492111321551,2,130,-0.5,130.249308357942,0.24931785120182,0.0262196368238971
130.0_-0.5,130.146725459774,-0.418831821094159,130.134380765652,-0.425660876818655,9.11083794,3.05492111321551,2,130,-0.5,130.146725459774,0.146731046842644,0.081168178905841
130.0_-0.5,129.926995670631,-0.162162007953055,129.932777395542,-0.18891776821154,9.47551537,3.05492111321551,2,130,-0.5,129.926995670631,0.0730071092560272,0.337837992046945
130.0_-1.5,130.534432296623,-1.11839589915288,130.492449156557,-1.14837338838242,8.52310467,3.05492111321551,2,130,-1.5,130.534432296623,0.534615496001169,0.38160410084712
130.0_-1.5,129.981341466956,-1.91072796725129,129.982803188535,-1.87855127194135,9.00102425,3.05492111321551,2,130,-1.5,129.981341466956,0.018664929049022,0.41072796725129
130.0_-1.5,130.46424513334,-2.03154525293373,130.428443800348,-1.99055391617193,9.43281174,3.05492111321551,2,130,-1.5,130.46424513334,0.464404273085631,0.53154525293373
130.0_-1.5,130.435174390201,-1.9721170909621,130.401348006727,-1.93541912774761,9.0968504,3.05492111321551,2,130,-1.5,130.435174390201,0.435323564714192,0.4721170909621
130.0_-1.5,129.993622025708,-1.83699943742236,129.994127885385,-1.81027082125313,8.58136654,3.05492111321551,2,130,-1.5,129.993622025708,0.00638016061370184,0.33699943742236
130.0_-1.5,129.513781308612,-1.90020767546813,129.551966886467,-1.86877704225666,7.52700567,3.05492111321551,2,130,-1.5,129.513781308612,0.486385363504317,0.40020767546813
130.0_-1.5,130.100717525317,-1.62873943828691,130.092174126037,-1.61781907044775,7.72443199,3.05492111321551,2,130,-1.5,130.100717525317,0.100752050528386,0.12873943828691
130.0_-1.5,130.399533421635,-1.51761724477185,130.374450713542,-1.51651123415026,9.12975502,3.05492111321551,2,130,-1.5,130.399533421635,0.399670378691786,0.0176172447718499
130.0_-1.5,130.139408068989,-1.25729253474982,130.128076053172,-1.27702141310803,9.56299305,3.05492111321551,2,130,-1.5,130.139408068989,0.139455857028229,0.24270746525018
130.4_2.5,129.916506648735,2.22904922402965,129.954242458297,2.25019645771103,8.76838589,3.05492111321551,2,130.4,2.5,129.916506648735,0.483953968207311,0.27095077597035
130.4_2.5,130.468647193402,2.35974166296616,130.462861715432,2.37156241599062,9.14377499,3.05492111321551,2,130.4,2.5,130.468647193402,0.0687125925646582,0.14025833703384
130.4_2.5,130.369104555491,2.61883625818421,130.371729063348,2.60874134942655,7.53991413,3.05492111321551,2,130.4,2.5,130.369104555491,0.0309248781406116,0.11883625818421
130.4_2.5,130.07797091587,2.97595974611097,130.102707203397,2.9393994547852,9.32033825,3.05492111321551,2,130.4,2.5,130.07797091587,0.322335876460617,0.47595974611097
130.4_2.5,130.719818301134,2.50021206118592,130.693929127412,2.500194894911,9.28731632,3.05492111321551,2,130.4,2.5,130.719818301134,0.320122987284455,0.000212061185920209
130.4_2.5,130.78652493767,2.57673748233734,130.755802448873,2.57063809207396,9.02205372,3.05492111321551,2,130.4,2.5,130.78652493767,0.386893174243375,0.0767374823373399
131.0_0.5,131.376257729658,0.172293340077065,131.347057242665,0.197725891507174,6.2591114,3.21129330595408,2,131,0.5,131.376257729658,0.37627205694496,0.327706659922935
131.0_0.5,131.358515384766,0.288729281452258,131.330342283204,0.305331501785515,9.21915722,3.05492111321551,2,131,0.5,131.358515384766,0.358529036453122,0.211270718547742
131.0_0.5,131.303001151239,0.304764269320108,131.278976244468,0.320244475282401,9.48214722,3.05492111321551,2,131,0.5,131.303001151239,0.303012689033703,0.195235730679892
131.0_0.5,131.191156050728,0.295320576417622,131.17574265078,0.311824400412745,8.89907837,3.05492111321551,2,131,0.5,131.191156050728,0.191163329641847,0.204679423582378
131.0_0.5,130.455727275501,0.280606748907295,130.497592373485,0.297482332673617,9.36075974,3.05492111321551,2,131,0.5,130.455727275501,0.544293449525745,0.219393251092705
131.0_0.5,131.067342127157,0.599898925163078,131.061616815406,0.591405690479053,8.67946625,3.05492111321551,2,131,0.5,131.067342127157,0.067344691436485,0.099898925163078
131.0_0.5,130.838680102538,0.786210769368407,130.851538221683,0.763398132917626,8.51507759,3.05492111321551,2,131,0.5,130.838680102538,0.161326040263276,0.286210769368407
131.0_1.5,131.512661689783,1.02772906138411,131.472891110655,1.0643662611363,9.30869389,3.05492111321551,2,131,1.5,131.512661689783,0.512837426360601,0.47227093861589
131.0_1.5,130.901136336471,1.1723654021692,130.90899188722,1.19839873047886,9.17303944,3.05492111321551,2,131,1.5,130.901136336471,0.0988975532504653,0.3276345978308
131.0_1.5,131.225270488622,1.72717367506682,131.206846305844,1.70859383650338,7.77458954,3.05492111321551,2,131,1.5,131.225270488622,0.225347709653901,0.22717367506682
131.0_1.5,131.254319755597,1.85387932500002,131.234207192693,1.82589321685153,9.44833565,3.05492111321551,2,131,1.5,131.254319755597,0.254406934499508,0.35387932500002
131.0_-0.5,131.439219211715,-0.70028308185675,131.404826062701,-0.684599874712059,8.24288273,3.05492111321551,2,131,-0.5,131.439219211715,0.439235936473566,0.20028308185675
131.0_-0.5,131.105269119236,-0.437965458212515,131.096317587295,-0.443240549200965,8.82413292,3.05492111321551,2,131,-0.5,131.105269119236,0.105273127714127,0.062034541787485
131.0_-0.5,130.901001595321,-0.278375301746082,130.909059994867,-0.296415394144457,9.1249876,3.05492111321551,2,131,-0.5,130.901001595321,0.0990021743784492,0.221624698253918
131.0_-0.5,131.342365092452,-0.281758737010512,131.315426656579,-0.298930692906801,8.59960842,3.05492111321551,2,131,-0.5,131.342365092452,0.342378129162066,0.218241262989488
131.0_-0.5,131.216060629956,-0.252414004424414,131.198853667269,-0.272131631780242,9.21335793,3.05492111321551,2,131,-0.5,131.216060629956,0.216068857196,0.247585995575586
131.0_-0.5,131.382276803637,-0.193913134264864,131.352565580606,-0.217702741817389,8.98698616,3.05492111321551,2,131,-0.5,131.382276803637,0.382291360120599,0.306086865735136
131.0_-1.5,131.109737535806,-1.00695828580706,131.101237948612,-1.04514623133864,9.51613522,3.05492111321551,2,131,-1.5,131.109737535806,0.109775153009246,0.49304171419294
131.0_-1.5,130.857862523402,-1.02868465700978,130.868903474186,-1.06529547654866,8.37236404,3.05492111321551,2,131,-1.5,130.857862523402,0.142186200257658,0.47131534299022
131.4_2.5,131.948606003991,2.08292475600113,131.906418544773,2.11499758188896,8.80183029,3.05492111321551,2,131.4,2.5,131.948606003991,0.549128652791494,0.41707524399887
131.4_2.5,130.942444929478,2.37450617651794,130.978511693917,2.38439822331565,8.77023888,3.05492111321551,2,131.4,2.5,130.942444929478,0.457990976449093,0.12549382348206
131.4_2.5,130.955451261897,2.42870147100034,130.990595558725,2.43433805581493,9.35245132,3.05492111321551,2,131.4,2.5,130.955451261897,0.444972253090172,0.0712985289996602
131.4_2.5,130.966601007458,2.77983354538154,131.000290653318,2.75808108816314,8.93663216,3.05492111321551,2,131.4,2.5,130.966601007458,0.433811885332002,0.27983354538154
132.0_0.5,132.181677562794,0.978927832377618,132.167611502589,0.941847701949541,7.81001949,3.05492111321551,2,132,0.5,132.181677562794,0.181684480782309,0.478927832377618
132.0_0.5,131.896469919864,-0.0228117441674463,131.90444733215,0.0174730196966076,7.6033082,3.05492111321551,2,132,0.5,131.896469919864,0.103534022394338,0.522811744167446
132.0_0.5,131.88426995862,-0.0125630046101072,131.893196885196,0.0269739406236758,8.85593796,3.05492111321551,2,132,0.5,131.88426995862,0.115734448193161,0.512563004610107
132.0_0.5,131.78811348071,-0.04744624138367,131.804330869197,-0.0055457542638072,9.10235882,3.05492111321551,2,132,0.5,131.78811348071,0.211894587586619,0.54744624138367
132.0_0.5,131.886327046147,0.0420954216605218,131.895159269232,0.0776739410028062,7.79378366,3.05492111321551,2,132,0.5,131.886327046147,0.113677282335597,0.457904578339478
132.0_0.5,132.083322258506,0.560063973401879,132.076256151627,0.554970274991956,6.72451687,3.05492111321551,2,132,0.5,132.083322258506,0.0833254312831013,0.060063973401879
132.0_0.5,131.627808937543,0.585320351927309,131.657368999343,0.578544061118176,9.22182465,3.05492111321551,2,132,0.5,131.627808937543,0.37220523489185,0.085320351927309
132.0_0.5,131.548301203531,0.659248875847216,131.583690332081,0.646772245440285,7.03775263,3.05492111321551,2,132,0.5,131.548301203531,0.451715996430012,0.159248875847216
132.0_0.5,132.284934019314,0.978293872546456,132.262944685161,0.941382296272126,8.98475361,3.05492111321551,2,132,0.5,132.284934019314,0.284944869141491,0.478293872546456
132.0_1.5,132.031422985594,1.24640082740557,132.028877201928,1.26694657183674,8.56686878,3.05492111321551,2,132,1.5,132.031422985594,0.0314337571574936,0.25359917259443
132.0_1.5,131.682085139472,1.04974863837256,131.706840734061,1.08480909497822,8.9294014,3.05492111321551,2,132,1.5,131.682085139472,0.318023839354916,0.45025136162744
132.0_1.5,131.550304479487,1.64442058703546,131.588311703588,1.63221449343264,6.23902273,3.22468987727378,2,132,1.5,131.550304479487,0.449849672760598,0.14442058703546
132.0_1.5,132.435373055654,1.48108076547897,132.404096220692,1.4824399074103,6.99761152,3.05492111321551,2,132,1.5,132.435373055654,0.435522298268202,0.0189192345210301
132.0_1.5,131.492026590461,1.87061743352075,131.53211542488,1.84136861725142,8.75287247,3.05492111321551,2,132,1.5,131.492026590461,0.508147539009356,0.37061743352075
132.0_-0.5,132.271926444098,-0.698144071304892,132.250178774777,-0.682297242744614,9.52284908,3.05492111321551,2,132,-0.5,132.271926444098,0.27193679861803,0.198144071304892
132.0_-0.5,131.684230203937,-0.802027227990266,131.709037788719,-0.778299290238901,9.53079891,3.05492111321551,2,132,-0.5,131.684230203937,0.315781820067093,0.302027227990266
132.0_-0.5,131.873842650937,-0.515212569531582,131.884570834731,-0.513918921217591,8.84542084,3.05492111321551,2,132,-0.5,131.873842650937,0.126162152931194,0.015212569531582
132.0_-0.5,132.08441948953,-0.296033637118336,132.077494473537,-0.312765203880355,9.54937267,3.05492111321551,2,132,-0.5,132.08441948953,0.0844227040878924,0.203966362881664
132.0_-0.5,131.664813339462,-0.340800976489796,131.691365614464,-0.353412147368299,7.28444147,3.05492111321551,2,132,-0.5,131.664813339462,0.335199423904953,0.159199023510204
132.0_-0.5,131.514212807642,-0.235039845722,131.551703281538,-0.255488062356343,8.39821529,3.05492111321551,2,132,-0.5,131.514212807642,0.4858056903501,0.264960154278
132.0_-0.5,131.6411584084,-0.256090442491988,131.669272517496,-0.275199988514388,9.42981243,3.05492111321551,2,132,-0.5,131.6411584084,0.358855255708541,0.243909557508012
132.0_-0.5,131.788087983555,0.0354998809660957,131.804330869197,-0.0055457542638072,9.10235882,3.05492111321551,2,132,-0.5,131.788087983555,0.211920085712517,0.535499880966096
132.0_-1.5,131.498518774835,-1.88919266023428,131.537972972161,-1.85857280201415,9.14524937,3.05492111321551,2,132,-1.5,131.498518774835,0.501653129163306,0.38919266023428
132.0_-1.5,132.431312252034,-1.83268164347166,132.397040983553,-1.80624737950504,9.51315784,3.05492111321551,2,132,-1.5,132.431312252034,0.431460102635207,0.33268164347166
132.0_-1.5,132.513994800386,-1.7033147927942,132.471499161085,-1.68650529959976,8.95306301,3.05492111321551,2,132,-1.5,132.513994800386,0.514170993943919,0.2033147927942
132.0_-1.5,131.796394774553,-1.93067516550927,131.812302510819,-1.89702638790872,5.23050594,3.97424343407273,2,132,-1.5,131.796394774553,0.203675019789391,0.43067516550927
132.0_-1.5,131.831601227048,-1.65277656614137,131.845779586011,-1.63991352113228,9.43032932,3.05492111321551,2,132,-1.5,131.831601227048,0.168456498786842,0.15277656614137
132.0_-1.5,131.855660085446,-1.06361082481363,131.866925527983,-1.09767012983597,8.20538807,3.05492111321551,2,132,-1.5,131.855660085446,0.144389393192837,0.43638917518637
132.0_-1.5,132.168915457923,-1.00664174036367,132.155833922014,-1.04484951524139,6.06440544,3.34351680524322,2,132,-1.5,132.168915457923,0.16897336087356,0.49335825963633
132.4_2.5,132.882076746119,2.19709933647251,132.844528749252,2.22069166540531,8.59140205,3.05492111321551,2,132.4,2.5,132.882076746119,0.482536013482601,0.30290066352749
132.4_2.5,132.634834252657,2.43238404043322,132.61540061526,2.4379795786718,9.5192852,3.05492111321551,2,132.4,2.5,132.634834252657,0.235057975765327,0.0676159595667798
132.4_2.5,132.483342996661,2.34969471174593,132.476354350996,2.3622984150351,6.97758198,3.05492111321551,2,132.4,2.5,132.483342996661,0.0834223962973882,0.15030528825407
132.4_2.5,132.902176667299,2.96594610023279,132.864003567268,2.93052707690685,9.58104706,3.05492111321551,2,132.4,2.5,132.902176667299,0.502655083559284,0.46594610023279
132.4_2.5,132.113583865795,2.56916041960722,132.136857303503,2.5635406219583,6.63509226,3.05492111321551,2,132.4,2.5,132.113583865795,0.286688998606605,0.0691604196072202
132.4_2.5,132.131075328106,2.61952578755586,132.152864182203,2.60984155171549,8.16276646,3.05492111321551,2,132.4,2.5,132.131075328106,0.269180872438977,0.11952578755586
132.4_2.5,132.449359251301,2.76711973730999,132.445380887075,2.74558984009752,8.07467079,3.05492111321551,2,132.4,2.5,132.449359251301,0.0494062751273714,0.26711973730999
132.4_2.5,132.020711720481,2.58686551528728,132.050873748001,2.57995773509981,7.27646255,3.05492111321551,2,132.4,2.5,132.020711720481,0.379649621835536,0.0868655152872799
132.4_2.5,132.171084048007,2.89741189349701,132.188930337766,2.8664296585632,9.29280663,3.05492111321551,2,132.4,2.5,132.171084048007,0.229134036824113,0.39741189349701
132.4_2.5,132.784574783639,2.94759116323315,132.755061677782,2.9132420432617,8.51319695,3.05492111321551,2,132.4,2.5,132.784574783639,0.384941162329542,0.44759116323315
132.4_2.5,132.315294707222,2.99484035917505,132.321849217549,2.95654952588355,9.53889561,3.05492111321551,2,132.4,2.5,132.315294707222,0.0847859902536955,0.49484035917505
132.4_2.5,132.142377522068,2.04795948328655,132.16236765379,2.0830354189946,8.08359909,3.05492111321551,2,132.4,2.5,132.142377522068,0.257867911044481,0.45204051671345
132.4_2.5,131.86526618777,2.08289800280357,131.906418544773,2.11499758188896,8.80183029,3.05492111321551,2,132.4,2.5,131.86526618777,0.535243245199239,0.41710199719643
132.4_2.5,131.961800761854,2.49197373953111,131.996468374626,2.49260872760439,8.23885632,3.05492111321551,2,132.4,2.5,131.961800761854,0.438616704058772,0.0080262604688901
